_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
647f3baf91a4a812e478d746||22|91.8|22.7|51.76|220,2,0,0|time|120|-1|0|120.01|3|0|false|false|english|none|normal|false|false|false||1686059951000
647f3b2891a4a812e478d192||22.5|90.23|23.5|50.59|225,1,1,0|time|120|-1|0|120.01|3|0|false|false|english|none|normal|false|false|false||1686059816000
647f3a8591a4a812e478ca41||20.8|93.27|20.8|40.47|208,0,0,0|time|120|-1|0|120.02|7|0|false|false|english|none|normal|false|false|false||1686059653000
647df328db629559345fe952||20.8|88.71|22.7|43.76|208,3,1,0|time|120|-1|0|120.01|5|0|false|false|english|none|normal|false|false|false||1685975848000
647df298db629559345fe2a6||20.1|84.5|22.6|44.33|201,4,1,0|time|120|-1|0|120.01|1|0|false|false|english|none|normal|false|false|false||1685975704000
647df209db629559345fdc5d||23.1|90.11|24.1|50.02|231,1,1,0|time|120|-1|0|120.02|1|0|false|false|english|none|normal|false|false|false||1685975561000
647df188db629559345fd704||20.5|89.66|24.6|50.56|205,5,1,0|time|120|-1|0|120.01|2|0|false|false|english|none|normal|false|false|false||1685975432000
647df0ecdb62955934596123||24.2|92.36|26.2|54.85|242,4,0,1|time|120|-1|1|120.01|3|8.93|false|false|english|none|normal|false|false|false||1685975276000
647df054db62955934595a38||23.5|94.19|24.6|51.43|235,2,0,1|time|120|-1|0|120.01|5|0|false|false|english|none|normal|false|false|false||1685975124000
647defbbdb6295593459534d||20.9|89.84|24.8|52.83|209,9,2,1|time|120|-1|1|120.02|5|49|false|false|english|none|normal|false|false|false||1685974971000
647deeefdb629559345949c6||20.9|89.15|24.3|51.07|209,5,2,0|time|120|-1|0|120.02|5|0|false|false|english|none|normal|false|false|false||1685974767000
647dee69db629559345943fb||20.5|90.11|25|51.76|205,3,3,2|time|120|-1|0|120.02|5|0|false|false|english|none|normal|false|false|false||1685974633000
647dede2db6295593452cf3a||20.7|89.34|22.6|52.59|207,3,1,0|time|120|-1|2|120.01|3|13.25|false|false|english|none|normal|false|false|false||1685974498000
647ded38db6295593452c7af||22|90.84|23.1|48.13|220,1,1,0|time|120|-1|1|120.01|4|5.16|false|false|english|none|normal|false|false|false||1685974328000
647deca2db6295593452c14b||16.4|83.33|19.4|40.47|164,3,2,0|time|120|-1|0|120.01|4|0|false|false|english|none|normal|false|false|false||1685974178000
647dec09db6295593452ba6a||19.5|88.33|22|48.1|195,4,0,0|time|120|-1|0|120.02|5|0|false|false|english|none|normal|false|false|false||1685974025000
647deb6adb6295593452b33e||21.9|93.33|22.5|45.05|219,1,0,0|time|120|-1|0|120.01|3|0|false|false|english|none|normal|false|false|false||1685973866000
647deaeadb6295593452ad8f||20.6|91.6|22.5|50.53|206,3,0,1|time|120|-1|0|120.02|7|0|false|false|english|none|normal|false|false|false||1685973738000
647dea61db629559344f7073||21.9|92.12|22.5|46.96|219,3,0,0|time|120|-1|1|120.01|5|9.68|false|false|english|none|normal|false|false|false||1685973601000
647de9ccdb629559344c31c6||18|83.48|19|36.1|180,1,0,1|time|120|-1|0|120.01|9|0|false|false|english|none|normal|false|false|false||1685973452000
647de946db629559344c2b86||21.4|92.15|22.6|48.52|214,1,0,1|time|120|-1|0|120.01|6|0|false|false|english|none|normal|false|false|false||1685973318000
647de8c2db629559344c25d2||18.5|90.23|19.8|40.13|185,2,0,0|time|120|-1|0|120.01|8|0|false|false|english|none|normal|false|false|false||1685973186000
647b4712a0a6beb4926f132b||20.6|89.11|22.8|45.47|206,3,0,1|time|120|-1|1|120.02|3|6.43|false|false|english|none|normal|false|false|false||1685800722000
647b4637a0a6beb4926f0c4e||25.5|96.23|25.5|53.34|255,0,0,0|time|120|-1|2|120.01|2|9.4|false|false|english|none|normal|false|false|false||1685800503000
647b4552a0a6beb4926f0564||18.1|86.78|20.8|43.64|181,6,0,0|time|120|-1|2|120.01|6|26.4|false|false|english|none|normal|false|false|false||1685800274000
647b4496a0a6beb4926eff89||19.5|87.34|20.4|38.45|195,2,0,0|time|120|-1|0|120.01|7|0|false|false|english|none|normal|false|false|false||1685800086000
647b440ba0a6beb4926efb69||19.4|86.81|20.8|39.14|194,3,0,0|time|120|-1|1|120.01|6|48.34|false|false|english|none|normal|false|false|false||1685799947000
647b4312a0a6beb4926888a1||21.6|92.15|22.6|43.01|216,1,0,1|time|120|-1|2|120.02|5|9.3|false|false|english|none|normal|false|false|false||1685799698000
647b4276a0a6beb492688421||22.2|93.33|22.6|49.29|222,1,0,0|time|120|-1|0|120.02|2|0|false|false|english|none|normal|false|false|false||1685799542000
647b41f3a0a6beb492688052||22|95.26|22|50.69|220,0,0,0|time|120|-1|0|120.01|3|0|false|false|english|none|normal|false|false|false||1685799411000
647b4134a0a6beb492687b1a||23|95.88|23.3|47.4|230,1,0,0|time|120|-1|0|120.01|8|0|false|false|english|none|normal|false|false|false||1685799220000
647b40aaa0a6beb492687723||18.6|88.84|19.5|33.24|186,3,0,0|time|120|-1|0|120.02|8|0|false|false|english|none|normal|false|false|false||1685799082000
647a028f0170c3dfdcb57521||19.9|89.02|22.7|49.02|199,4,0,0|time|120|-1|7|120.02|3|261.78|false|false|english|none|normal|false|false|false||1685717647000
647a006f0170c3dfdcb22a2d||21.7|92.31|23.2|49.05|217,1,1,0|time|120|-1|1|120.01|2|1.18|false|false|english|none|normal|false|false|false||1685717103000
6479ffe50170c3dfdcaeeec0||16.5|81.07|21.1|32.91|165,6,1,0|time|120|-1|3|120.01|3|95.39|false|false|english|none|normal|false|false|false||1685716965000
6479feec0170c3dfdcaee46d||20|91.96|21|50.26|200,2,0,0|time|120|-1|4|120.01|5|10.26|false|false|english|none|normal|false|false|false||1685716716000
6479fcdd0170c3dfdca8647f||20.2|90.18|20.2|46.19|202,0,0,0|time|120|-1|0|120.02|6|0|false|false|english|none|normal|false|false|false||1685716189000
6479fc4e0170c3dfdca85e85||19.1|86.75|20.9|43.36|191,3,0,0|time|120|-1|0|120.01|7|0|false|false|english|none|normal|false|false|false||1685716046000
6479fbb00170c3dfdca857cc||19.2|85.59|19.7|37.06|192,1,0,0|time|120|-1|1|120.01|7|12.76|false|false|english|none|normal|false|false|false||1685715888000
6479fb170170c3dfdca85198||17.7|88.34|20.8|44.51|177,7,0,0|time|120|-1|6|120.01|5|115.85|false|false|english|none|normal|false|false|false||1685715735000
6479f98d0170c3dfdca841b1||18.9|90.22|20.8|47.02|189,3,0,0|time|120|-1|0|120.01|5|0|false|false|english|none|normal|false|false|false||1685715341000
6477653e0170c3dfdcdf8eb3||21.3|92.21|21.3|37.19|213,0,0,0|time|120|-1|3|120.02|5|4.68|false|false|english|none|normal|false|false|false||1685546302000
647764a70170c3dfdcdf87a4||18.1|90.83|20.7|45.61|181,5,0,0|time|120|-1|1|120.02|9|48.74|false|false|english|none|normal|false|false|false||1685546151000
647763df0170c3dfdcd918a5||21|94.35|22.1|50.34|210,2,0,0|time|120|-1|3|120.01|6|71.25|false|false|english|none|normal|false|false|false||1685545951000
647762ff0170c3dfdcd90e5e||17.5|87.22|20.6|43.64|175,5,0,0|time|120|-1|2|120.01|4|2.87|false|false|english|none|normal|false|false|false||1685545727000
647762690170c3dfdcd9075c||18.4|90.99|22.5|53.38|184,7,0,0|time|120|-1|3|120.01|2|22.91|false|false|english|none|normal|false|false|false||1685545577000
647761a70170c3dfdcd8fd7e||20.5|92.67|22.2|53.93|205,2,1,1|time|120|-1|0|120.01|3|0|false|false|english|none|normal|false|false|false||1685545383000
647760f10170c3dfdcd5c20d||20.2|91.38|21.9|51.59|202,4,0,0|time|120|-1|5|120.01|3|20.46|false|false|english|none|normal|false|false|false||1685545201000
647760380170c3dfdcd285cd||19.5|90.56|22|50.22|195,4,1,0|time|120|-1|0|120.01|3|0|false|false|english|none|normal|false|false|false||1685545016000
64775fb40170c3dfdcd27ffb||19.8|92.14|21.6|49.05|198,3,0,0|time|120|-1|0|120.01|5|0|false|false|english|none|normal|false|false|false||1685544884000
64775f2f0170c3dfdcd279dd||17.1|88.73|19.8|44.6|171,4,0,2|time|120|-1|1|120.01|7|0.5|false|false|english|none|normal|false|false|false||1685544751000
647616580170c3dfdc6ef3e6||79.95|100|79.95|80.51|100,0,0,0|time|15|-1|1|15.01|0|6.75|false|false|english|none|normal|false|false|false||1685460568000
647616400170c3dfdc6ef2d3||80.75|97.22|84.74|77.78|101,2,0,0|time|15|-1|24|15.01|0|104.66|false|false|english|none|normal|false|false|false||1685460543000
647615190170c3dfdc6ee68c||18.3|91.63|23.6|56.32|183,7,2,0|time|120|-1|5|120.01|4|26.66|false|false|english|none|normal|false|false|false||1685460249000
647614540170c3dfdc6ede6e||17.6|89.4|20|35.1|176,3,0,1|time|120|-1|1|120.01|9|7.43|false|false|english|none|normal|false|false|false||1685460051000
647613ba0170c3dfdc6ed7e4||18|86.5|21.8|49.7|180,8,0,0|time|120|-1|3|120.01|5|7.27|false|false|english|none|normal|false|false|false||1685459898000
647613130170c3dfdc6ed04d||17.4|88.73|19.9|45.54|174,4,1,0|time|120|-1|1|120.01|5|10.27|false|false|english|none|normal|false|false|false||1685459729000
647612680170c3dfdc686529||14.39|80.77|20.79|55.52|18,4,0,0|time|15|-1|6|15.01|1|12.16|false|false|english|none|normal|false|false|false||1685459560000
646f7543c7b2e74af0e49fdf||16|88.73|20.6|44.14|160,9,1,0|time|120|-1|0|120.01|7|0|false|false|english|none|normal|false|false|false||1685026115000
646f7491c7b2e74af0e49741||19.1|91.14|22.8|54.55|191,6,0,0|time|120|-1|4|120.01|3|12.71|false|false|english|none|normal|false|false|false||1685025937000
646f73c5c7b2e74af0de3432||17|90.19|20.2|50.37|170,5,0,0|time|120|-1|1|120.01|4|1.29|false|false|english|none|normal|false|false|false||1685025733000
646f731bc7b2e74af0de2cb3||14.8|87.7|17.4|40.72|148,5,0,0|time|120|-1|46|120.01|10|311|false|false|english|none|normal|false|false|false||1685025563000
646856eec7b2e74af0d69e8e||66.59|95.52|69.19|74.07|333,4,0,1|time|60|-1|46|60.01|0|273.15|false|false|english|none|normal|false|false|false||1684559598000
646781fdc7b2e74af0553120||76.75|97.96|76.75|80.75|96,0,0,0|time|15|-1|84|15.01|0|349.04|false|false|english|none|normal|false|false|false||1684505085000
6466fe97c7b2e74af06189a9|true|60|94.01|60.49|65.96|600,1,0,0|time|120|-1|71|120.01|0|418.1|false|false|english|none|normal|false|false|false||1684471447000
646458616d0f2738e3d03f01|true|58.6|92.4|59.8|60.12|586,4,0,1|time|120|-1|163|120.01|1|505.93|false|false|english|none|normal|false|false|false||1684297825000
64639ded6d0f2738e3764cb6||75.95|96.94|75.95|68.95|95,0,0,0|time|15|-1|145|15.01|0|488.52|false|false|english|none|normal|false|false|false||1684250093000
64639b1e6d0f2738e376274f|true|75.17|94.2|79.57|74.53|188,3,0,0|time|30|-1|1|30.01|0|1.72|false|false|english|none|normal|false|false|false||1684249374000
64639ae56d0f2738e37623f8||75.95|95.96|75.95|79.45|95,0,0,0|time|15|-1|22|15.01|0|65.05|false|false|english|none|normal|false|false|false||1684249317000
64639a816d0f2738e3761e24||69.55|94.68|72.75|62.49|87,1,0,3|time|15|-1|24|15.01|0|84.79|false|false|english|none|normal|false|false|false||1684249217000
64639a056d0f2738e36fcf9a||69.55|87.27|87.94|85.34|87,9,1,1|time|15|-1|56|15.01|0|355.01|false|false|english|none|normal|false|false|false||1684249093000
646383bc6d0f2738e348fc93||63.58|94.25|67.98|68.72|159,3,2,0|time|30|-1|33|30.01|0|92.23|false|false|english|none|normal|false|false|false||1684243388000
646383186d0f2738e348f45c||59.98|94.67|65.58|72.32|150,2,0,0|time|30|-1|33|30.01|0|134.55|false|false|english|none|normal|false|false|false||1684243224000
646382546d0f2738e348eaa6||61.58|93.37|70.78|72.11|154,4,2,0|time|30|-1|178|30.01|0|568.09|false|false|english|none|normal|false|false|false||1684243028000
646337046d0f2738e3bc4383||67.18|95.03|71.98|73.45|168,5,1,0|time|30|-1|24|30.01|0|59.48|false|false|english|none|normal|false|false|false||1684223748000
646336926d0f2738e3bc4012||68.75|95.6|68.75|69.63|86,0,0,0|time|15|-1|42|15.01|0|174.46|false|false|english|none|normal|false|false|false||1684223634000
646335b16d0f2738e3bc39f0||70.35|97.78|70.35|86.39|88,0,0,0|time|15|-1|59|15.01|0|151.35|false|false|english|none|normal|false|false|false||1684223409000
646334d66d0f2738e3bc33fc||75.15|96.08|79.95|70.49|94,0,1,0|time|15|-1|120|15.01|0|290.29|false|false|english|none|normal|false|false|false||1684223190000
6463333f6d0f2738e3b5e1fd||72.8|98.91|72.8|67.47|91,0,0,0|time|15|-1|7|15|0|24.14|false|false|english|none|normal|false|false|false||1684222783000
6460e5be6d0f2738e385c99c||58.36|100|58.36|69.19|73,0,0,0|time|15|-1|6|15.01|0|15.7|false|false|english|none|master|false|false|false||1684071870000
6460e5966d0f2738e385c85a||62.36|100|62.36|76.5|78,0,0,0|time|15|-1|146|15.01|0|476.57|false|false|english|none|master|false|false|false||1684071830000
6460e1d66d0f2738e37f66ee||72.75|98.91|72.75|73.47|91,0,0,0|time|15|-1|54|15.01|0|119.96|false|false|english|none|normal|false|false|false||1684070870000
6460dfdf6d0f2738e37f56af||63.16|85.32|87.14|83.74|79,9,2,1|time|15|-1|12|15.01|0|20.15|false|false|english|none|normal|false|false|false||1684070367000
6460dfb16d0f2738e37f5560||69.55|94.68|71.95|73.64|87,0,0,1|time|15|-1|40|15.01|0|92.37|false|false|english|none|normal|false|false|false||1684070321000
6460df1b6d0f2738e37f5096||80.75|99.03|80.75|81.68|101,0,0,0|time|15|-1|88|15.01|0|211.96|false|false|english|none|normal|false|false|false||1684070171000
645fc0906d0f2738e377317a||82.35|97.27|87.94|81.59|103,2,0,0|time|15|-1|18|15.01|0|39.25|false|false|english|none|normal|false|false|false||1683996816000
645fc0496d0f2738e3772f11||69.55|91.59|85.54|88.71|87,6,0,0|time|15|-1|2|15.01|0|1.65|false|false|english|none|normal|false|false|false||1683996745000
645fc0326d0f2738e3772e52|true|83.94|95.61|89.54|78.09|105,2,0,0|time|15|-1|34|15.01|0|114.43|false|false|english|none|normal|false|false|false||1683996722000
645fbf8e6d0f2738e37728e1||76.75|97.96|76.75|79.19|96,0,0,0|time|15|-1|51|15.01|0|155.66|false|false|english|none|normal|false|false|false||1683996558000
645cbeca6d0f2738e3055c85||73.55|100|73.55|83.3|92,0,0,0|time|15|-1|8|15.01|0|22.62|false|false|english|none|master|false|false|false||1683799754000
645cbe976d0f2738e3055b08||72.75|100|72.75|80.53|91,0,0,0|time|15|-1|95|15.01|0|298.58|false|false|english|none|master|false|false|false||1683799703000
645bb6bb6d0f2738e328c802|true|79.15|100|79.15|77.32|99,0,0,0|time|15|-1|31|15.01|0|63.74|false|false|english|none|master|false|false|false||1683732155000
64574c278723e138c48d36a7||71.15|96.74|71.15|78.64|89,0,0,0|time|15|-1|24|15.01|0|67.08|false|false|english|none|normal|false|false|false||1683442727000
645746568723e138c486dd43||69.55|92.93|76.75|76.01|87,3,0,1|time|15|-1|15|15.01|0|35.22|false|false|english|none|normal|false|false|false||1683441238000
645746168723e138c486dbbd||64.8|90.1|79.2|74.87|81,5,0,0|time|15|-1|3|15|0|2.84|false|false|english|none|normal|false|false|false||1683441174000
645746008723e138c486db4d||56.76|87.1|69.55|65.57|71,4,0,0|time|15|-1|63|15.01|0|127.97|false|false|english|none|normal|false|false|false||1683441152000
645745358723e138c480a2f1||65.56|88.78|76.75|78.45|82,4,3,0|time|15|-1|17|15.01|0|34.67|false|false|english|none|normal|false|false|false||1683440949000
645744f18723e138c480a12c||70.4|90.29|80.8|73.48|88,5,1,1|time|15|-1|5|15|0|15.53|false|false|english|none|normal|false|false|false||1683440881000
645744cd8723e138c480a034||63.96|90.43|72.75|70.6|80,4,1,1|time|15|-1|10|15.01|0|22.23|false|false|english|none|normal|false|false|false||1683440845000
6457446a8723e138c4809db2|true|67.4|93.83|71.4|73.07|337,5,1,1|time|60|-1|18|60|0|91.3|false|false|english|none|normal|false|false|false||1683440746000
645743bd8723e138c4809967||57.19|91.92|63.39|66.82|286,8,0,0|time|60|-1|38|60.01|0|245.27|false|false|english|none|normal|false|false|false||1683440573000
645742368723e138c480900d|true|72.8|97.33|72.8|79.01|182,0,0,0|time|30|-1|8|30|0|26.54|false|false|english|none|normal|false|false|false||1683440182000
645239e68b42543b37861f9e||56.78|94.04|56.78|64.66|142,0,0,0|time|30|-1|45|30.01|0|197.16|false|false|english|none|normal|false|false|false||1683110374000
645238d48b42543b378617ed||60.38|91.57|60.38|63.65|151,0,0,0|time|30|-1|78|30.01|0|251.54|false|false|english|none|normal|false|false|false||1683110100000
645237368b42543b377fe0cf||66.78|97.09|66.78|70.84|167,0,0,0|time|30|-1|31|30.01|0|96.21|false|false|english|none|normal|false|false|false||1683109686000
6450e0198b42543b371d9d7f|true|83.89|100|83.89|86.2|105,0,0,0|time|15|-1|25|15.02|0|65.96|false|false|english|none|normal|false|false|false||1683021849000
6450df4e8b42543b371d9826||69.55|95.6|69.55|74.85|87,0,0,0|time|15|-1|13|15.01|0|42.16|false|false|english|none|normal|false|false|false||1683021646000
6450def18b42543b37176ca1|true|61.99|96.31|62.39|65.42|310,1,0,0|time|60|-1|27|60.01|0|169.15|false|false|english|none|normal|false|false|false||1683021553000
644fef788b42543b376d0c82|true|54.3|91.43|54.3|62.83|543,0,0,0|time|120|-1|49|120.01|0|250.09|false|false|english|none|normal|false|false|false||1682960248000
644fedc68b42543b376cf4e5||67.18|96.59|67.18|61.97|168,0,0,0|time|30|-1|70|30.01|0|338.4|false|false|english|none|normal|false|false|false||1682959814000
644fb91e8b42543b370dfc98|true|68.78|97.24|71.18|72.77|172,1,0,0|time|30|-1|37|30.01|0|145.13|false|false|english|none|normal|false|false|false||1682946334000
644e3f248b42543b376b60d9||55.58|89.51|58.78|63.72|139,2,0,1|time|30|-1|25|30.01|0|99.29|false|false|english|none|normal|false|false|false||1682849572000
644e3e818b42543b376b5c68|true|65.98|93.99|71.98|69.67|165,5,0,1|time|30|-1|163|30.01|0|542.69|false|false|english|none|normal|false|false|false||1682849409000
6444e5ffe695bdeb26a1252a||59.16|91.21|68.75|74.85|74,1,2,0|time|15|-1|27|15.01|0|95.56|false|false|english|none|normal|false|false|false||1682236927000
6444e575e695bdeb269e172e||64.78|95.86|64.78|61|162,0,0,0|time|30|-1|54|30.01|0|249.22|false|false|english|none|normal|false|false|false||1682236789000
6444e420e695bdeb269b03ea||51.2|89.6|51.9|62|512,1,0,0|time|120|-1|42|120.01|1|195.97|false|false|english|none|normal|false|false|false||1682236448000
6444e2bbe695bdeb269afc0e||63.16|95.35|65.56|64.86|79,1,0,0|time|15|-1|8|15.01|0|21.56|false|false|english|none|normal|false|false|false||1682236091000
6444e285e695bdeb269afad6||77.55|100|77.55|76.81|97,0,0,0|time|15|-1|1|15.01|0|0.05|false|false|english|none|normal|false|false|false||1682236037000
6444e271e695bdeb269afa7c||67.95|93.55|72.75|76.3|85,3,1,0|time|15|-1|21|15.01|0|61.07|false|false|english|none|normal|false|false|false||1682236017000
6444e211e695bdeb269af81f||70.4|98.89|70.4|71.46|88,0,0,0|time|15|-1|9|15|0|38.74|false|false|english|none|normal|false|false|false||1682235921000
6444e1c4e695bdeb2694df74||76.75|97.96|76.75|79.19|96,0,0,0|time|15|-1|13|15.01|0|41.94|false|false|english|none|normal|false|false|false||1682235844000
64428432e695bdeb266e567a||67.16|93.62|72.75|75.65|84,1,1,0|time|15|-1|28|15.01|0|93.85|false|false|english|none|normal|false|false|false||1682080818000
644283a6e695bdeb266e51cb||62.36|95.4|67.95|72.42|78,0,3,0|time|15|-1|7|15.01|0|16.39|false|false|english|none|normal|false|false|false||1682080678000
6442837ee695bdeb266e5086||66.36|97.7|66.36|70.34|83,0,0,0|time|15|-1|7|15.01|0|16.94|false|false|english|none|normal|false|false|false||1682080638000
64428357e695bdeb266e4f39||70.35|91.84|75.15|68.95|88,3,1,0|time|15|-1|35|15.01|0|112.03|false|false|english|none|normal|false|false|false||1682080599000
644282a4e695bdeb266e4977||59.16|90.8|64.76|72.42|74,2,0,0|time|15|-1|57|15.01|0|192.17|false|false|english|none|normal|false|false|false||1682080420000
6442818ae695bdeb26682c07||69.6|93.75|72.8|73.98|87,2,0,0|time|15|-1|5|15|0|9.49|false|false|english|none|normal|false|false|false||1682080138000
64428161e695bdeb26682aab||79.2|98.1|84|86.2|99,0,1,0|time|15|-1|3|15|0|12.46|false|false|english|none|normal|false|false|false||1682080097000
6442813ee695bdeb26682991||71.2|95.7|71.2|72.25|89,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1682080062000
6442812ee695bdeb266828fa||69.55|97.8|69.55|69.63|87,0,0,0|time|15|-1|7|15.01|0|19.32|false|false|english|none|normal|false|false|false||1682080046000
64428102e695bdeb2668277e||63.16|91.4|72.75|74.19|79,4,0,4|time|15|-1|23|15.01|0|65.93|false|false|english|none|normal|false|false|false||1682080002000
6442809ce695bdeb266823d8||71.15|95.74|71.15|72.38|89,0,0,0|time|15|-1|32|15.01|0|122.33|false|false|english|none|normal|false|false|false||1682079900000
64427ff5e695bdeb26681df9||71.95|94.9|75.95|70.5|90,1,0,0|time|15|-1|12|15.01|0|40.87|false|false|english|none|normal|false|false|false||1682079733000
64427fb1e695bdeb26681b8e||68.75|92.78|76.75|78.23|86,4,0,1|time|15|-1|9|15.01|0|30.14|false|false|english|none|normal|false|false|false||1682079665000
64427f7ae695bdeb266819ab||68.75|93.48|68.75|69.14|86,0,0,0|time|15|-1|31|15.01|0|72.7|false|false|english|none|normal|false|false|false||1682079610000
64427f01e695bdeb2668156a||51.97|85.88|63.96|68.66|65,5,0,0|time|15|-1|5|15.01|0|11.9|false|false|english|none|normal|false|false|false||1682079489000
643a241bb32f409c525604a7||63.96|94.62|72.75|69.29|80,1,1,0|time|15|-1|36|15.01|0|97.94|false|false|english|none|normal|false|false|false||1681531931000
643a2382b32f409c5256014c||58.36|82.18|78.35|78.67|73,9,2,1|time|15|-1|5|15.01|0|8.62|false|false|english|none|normal|false|false|false||1681531778000
643a2364b32f409c52560094||71.15|96.74|71.15|75.55|89,0,0,0|time|15|-1|47|15.01|0|159.58|false|false|english|none|normal|false|false|false||1681531748000
643a2256b32f409c5255faac||66.36|94.32|66.36|73.69|83,0,0,0|time|15|-1|21|15.01|0|85.93|false|false|english|none|normal|false|false|false||1681531478000
643a21dcb32f409c5255f7e5||64.76|96.43|64.76|69.56|81,0,0,0|time|15|-1|22|15.01|0|69.93|false|false|english|none|normal|false|false|false||1681531356000
643a216fb32f409c5255f571||64.76|95.29|64.76|70.71|81,0,0,0|time|15|-1|19|15.01|0|59.3|false|false|english|none|normal|false|false|false||1681531247000
643a2111b32f409c524feb75||68.75|95.56|68.75|79.82|86,0,0,0|time|15|-1|29|15.01|0|127.52|false|false|english|none|normal|false|false|false||1681531153000
643a2044b32f409c524fe689||69.55|93|79.15|81.29|87,2,2,0|time|15|-1|50|15.01|0|172.77|false|false|english|none|normal|false|false|false||1681530948000
643a1f59b32f409c524fe0c6||60.72|91.11|69.51|78.92|76,3,1,0|time|15|-1|106|15.02|0|433.26|false|false|english|none|normal|false|false|false||1681530713000
643a1d29b32f409c5249cc42||53.8|92.13|54.3|58.71|538,1,0,0|time|120|-1|20|120.01|1|98.13|false|false|english|none|normal|false|false|false||1681530153000
643a1c33b32f409c5249c73e|true|54|92.72|54.5|62.1|540,1,1,0|time|120|-1|12|120.01|1|51.13|false|false|english|none|normal|false|false|false||1681529907000
643a1b78b32f409c5249c2c5||51.5|92.77|52|55.66|515,1,0,0|time|120|-1|8|120.01|0|16.94|false|false|english|none|normal|false|false|false||1681529720000
643a1ae1b32f409c5249bf60||57.18|92.59|59.98|61|143,1,0,0|time|30|-1|18|30.01|0|52.07|false|false|english|none|normal|false|false|false||1681529569000
643a1a79b32f409c5249bd3d||55.58|92.16|55.58|57.87|139,0,0,0|time|30|-1|5|30.01|0|33.22|false|false|english|none|normal|false|false|false||1681529465000
64399519b32f409c52610c6f||82.35|97.2|83.14|69.78|103,1,0,0|time|15|-1|28|15.01|0|74.68|false|false|english|none|normal|false|false|false||1681495321000
6439948db32f409c525afdf8|true|82.35|96.26|83.94|72.98|103,2,0,0|time|15|-1|16|15.01|0|32.92|false|false|english|none|normal|false|false|false||1681495181000
64399449b32f409c525afa8d|true|76.75|97.96|76.75|75.09|96,0,0,0|time|15|-1|16|15.01|0|45.52|false|false|english|none|normal|false|false|false||1681495113000
643993fbb32f409c525af6d1||63.16|89.22|79.15|83.71|79,5,1,0|time|15|-1|24|15.01|0|87.65|false|false|english|none|normal|false|false|false||1681495035000
64399379b32f409c525af08c||75.95|94.17|79.95|79.5|95,1,1,0|time|15|-1|15|15.01|0|69.28|false|false|english|none|normal|false|false|false||1681494905000
64399315b32f409c525aeba5||66.36|93.41|68.75|70.23|83,1,0,0|time|15|-1|82|15.01|0|238.79|false|false|english|none|normal|false|false|false||1681494804000
64382a59b32f409c52e25112||62.36|94.32|66.36|66.57|78,1,0,0|time|15|-1|12|15.01|0|26.24|false|false|english|none|normal|false|false|false||1681402457000
64382a24b32f409c52e24e75||70.4|93.68|72.8|69.68|88,2,0,0|time|15|-1|4|15|0|22|false|false|english|none|normal|false|false|false||1681402404000
643829f8b32f409c52e24c43||67.95|95.56|67.95|64.52|85,0,0,0|time|15|-1|23|15.01|0|79.64|false|false|english|none|normal|false|false|false||1681402360000
64382964b32f409c52e244e5||51.97|88.61|59.96|49.42|65,3,0,1|time|15|-1|10|15.01|1|21.9|false|false|english|none|normal|false|false|false||1681402212000
64382935b32f409c52e24281||62.36|88.04|67.16|68.02|78,2,0,0|time|15|-1|41|15.01|0|129.45|false|false|english|none|normal|false|false|false||1681402165000
6438287db32f409c52e23995||73.55|95.83|73.55|74.61|92,0,0,0|time|15|-1|10|15.01|0|23.01|false|false|english|none|normal|false|false|false||1681401981000
64382849b32f409c52e23703||73.55|97.87|73.55|77.08|92,0,0,0|time|15|-1|13|15.01|0|57.6|false|false|english|none|normal|false|false|false||1681401929000
643827f2b32f409c52e23291||63.96|95.29|63.96|71.43|80,0,0,0|time|15|-1|13|15.01|0|38.97|false|false|english|none|normal|false|false|false||1681401842000
643827aeb32f409c52e22f47||56.76|91.03|56.76|60.8|71,0,0,0|time|15|-1|16|15.01|0|44.33|false|false|english|none|normal|false|false|false||1681401774000
6438275ab32f409c52e22b1f||63.16|92.63|75.95|84.04|79,4,1,0|time|15|-1|15|15.01|0|55.53|false|false|english|none|normal|false|false|false||1681401690000
6436e287b32f409c52a86160||69.6|97.75|69.6|80.09|87,0,0,0|time|15|-1|6|15|0|13.22|false|false|english|none|normal|false|false|false||1681318535000
6436e264b32f409c52a85fa2||62.36|93.1|67.16|70.34|78,2,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1681318500000
6436e253b32f409c52a85ed6||63.12|98.75|63.12|72.05|79,0,0,0|time|15|-1|21|15.02|0|48.76|false|false|english|none|normal|false|false|false||1681318483000
6436e201b32f409c52a85a7a||61.6|94.05|65.6|75.78|77,2,0,0|time|15|-1|4|15|0|8.43|false|false|english|none|normal|false|false|false||1681318401000
6436e1e4b32f409c52a85928||61.56|94.12|64.76|71.43|77,0,1,0|time|15|-1|7|15.01|0|36.82|false|false|english|none|normal|false|false|false||1681318372000
6436e1a7b32f409c52a8561e||65.56|97.62|65.56|74.92|82,0,0,0|time|15|-1|31|15.01|0|87.2|false|false|english|none|normal|false|false|false||1681318311000
